Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
50,00:00:02.000,2.551863425925926,0.9237152777777777,2.825017361111111,3.906857638888889
51,00:00:02.040,2.1886805555555555,0.6645486111111111,2.6460416666666666,3.255451388888889
52,00:00:02.080,2.096134259259259,0.6100694444444444,2.537829861111111,3.140503472222222
53,00:00:02.120,2.032934027777778,0.6776041666666667,2.3238368055555556,3.0973611111111112
54,00:00:02.160,1.7993229166666669,0.5640277777777778,2.132013888888889,2.7019270833333335
55,00:00:02.200,1.8497685185185186,0.6102951388888889,2.1138020833333333,2.8252083333333333
56,00:00:02.240,1.161568287037037,0.4438020833333333,1.2068402777777778,1.8340625
57,00:00:02.280,2.0561631944444443,0.7420659722222223,2.2707291666666665,3.1556944444444444
58,00:00:02.320,1.8869907407407407,0.7021875,2.0766319444444443,2.882152777777778
59,00:00:02.360,1.9829861111111111,0.7422395833333333,2.1674652777777776,3.039253472222222
60,00:00:02.400,2.3117245370370374,0.8499305555555555,2.5961805555555557,3.4890625
61,00:00:02.440,2.4452314814814815,0.8842361111111111,2.7978993055555557,3.653559027777778
62,00:00:02.480,2.532986111111111,0.8896180555555555,2.977829861111111,3.7315104166666666
63,00:00:02.520,1.4963078703703703,0.5519444444444445,1.6555729166666666,2.28140625
64,00:00:02.560,2.7154166666666666,0.9603819444444445,3.1575694444444444,4.028298611111111
65,00:00:02.600,2.8453125,1.0374305555555556,3.2426909722222224,4.255815972222222
66,00:00:02.640,0.4714699074074074,0.4046875,0.12644097222222223,0.88328125
67,00:00:02.680,2.7369791666666665,0.9699131944444445,3.1740625,4.066961805555556
68,00:00:02.720,2.6980671296296297,0.9279340277777778,3.1982118055555557,3.9680555555555554
69,00:00:02.760,2.59943287037037,0.8786284722222222,3.053871527777778,3.865798611111111
70,00:00:02.800,2.7480960648148147,1.031875,3.03046875,4.1819444444444445
71,00:00:02.840,1.576238425925926,0.62578125,1.6696701388888888,2.433263888888889
72,00:00:02.880,2.5142534722222223,0.9135243055555555,2.8035243055555554,3.8257118055555557
73,00:00:02.920,2.166741898148148,0.7517361111111112,2.49078125,3.2577083333333334
74,00:00:02.960,2.0383275462962964,0.6663194444444445,2.4048958333333332,3.043767361111111
75,00:00:03.000,2.022673611111111,0.7320486111111111,2.276128472222222,3.05984375
76,00:00:03.040,1.9133622685185185,0.7276736111111111,2.117795138888889,2.8946180555555556
77,00:00:03.080,1.3094791666666665,0.58171875,1.2804340277777777,2.066284722222222
78,00:00:03.120,2.181678240740741,0.9039583333333333,2.3094444444444444,3.3316319444444447
79,00:00:03.160,2.0375173611111115,0.78859375,2.227482638888889,3.0964756944444445
80,00:00:03.200,2.027366898148148,0.7100694444444444,2.265173611111111,3.106857638888889
81,00:00:03.240,2.0676851851851854,0.7180381944444445,2.3134722222222224,3.171545138888889
82,00:00:03.280,2.1822974537037036,0.7239930555555556,2.565347222222222,3.257552083333333
83,00:00:03.320,2.4049189814814813,0.70890625,2.910902777777778,3.5949479166666665
84,00:00:03.360,1.592326388888889,0.5301215277777778,1.7724826388888888,2.474375
85,00:00:03.400,2.9893460648148147,1.0209201388888889,3.3878819444444446,4.559236111111111
86,00:00:03.440,2.7001041666666663,0.8268402777777778,3.257013888888889,4.0164583333333335
87,00:00:03.480,2.507361111111111,0.8313020833333333,2.974270833333333,3.7165104166666665
88,00:00:03.520,2.357048611111111,0.79578125,2.8672222222222223,3.408142361111111
89,00:00:03.560,2.42,0.8154513888888889,2.942204861111111,3.50234375
90,00:00:03.600,2.4790335648148147,0.9037326388888889,2.8922569444444446,3.641111111111111
91,00:00:03.640,0.7407812500000001,0.5558333333333333,0.2953472222222222,1.3711631944444445
92,00:00:03.680,1.5846238425925927,0.6637847222222222,1.6861979166666667,2.403888888888889
93,00:00:03.720,2.434508101851852,0.8644791666666667,2.8503645833333335,3.5886805555555554
94,00:00:03.760,2.4789641203703705,0.8747048611111111,2.880121527777778,3.6820659722222224
95,00:00:03.800,2.6057581018518516,0.9865277777777778,2.937829861111111,3.892916666666667
96,00:00:03.840,2.4973668981481483,0.8546006944444444,2.95203125,3.68546875
97,00:00:03.880,2.589982638888889,0.9821875,2.8882465277777776,3.899513888888889
98,00:00:03.920,2.422673611111111,0.8496701388888889,2.8292361111111113,3.5891145833333336
99,00:00:03.960,1.4108275462962963,0.5521527777777778,1.4932465277777778,2.1870833333333333
100,00:00:04.000,2.882459490740741,1.2096180555555556,2.9376736111111112,4.500086805555555
101,00:00:04.040,2.5402141203703703,0.9014756944444444,2.8253993055555555,3.893767361111111
102,00:00:04.080,2.463888888888889,0.7974131944444445,2.825763888888889,3.7684895833333334
103,00:00:04.120,2.518414351851852,0.8812847222222222,2.7544097222222224,3.9195486111111113
104,00:00:04.160,2.5797974537037036,0.9348263888888889,2.7742881944444444,4.030277777777778
105,00:00:04.200,2.7323090277777777,0.9273090277777778,3.028125,4.241493055555556
106,00:00:04.240,1.8928587962962962,0.7346527777777778,1.8775,3.066423611111111
107,00:00:04.280,3.0267708333333334,1.0533854166666667,3.318090277777778,4.708836805555555
108,00:00:04.320,3.1324247685185185,1.1613020833333334,3.312222222222222,4.92375
109,00:00:04.360,2.932719907407407,1.1597916666666668,2.938177083333333,4.700190972222222
110,00:00:04.400,2.9170659722222223,1.12375,3.1030208333333333,4.524427083333333
111,00:00:04.440,3.0528472222222223,1.028888888888889,3.438315972222222,4.691336805555555
112,00:00:04.480,2.2440277777777777,0.8828993055555555,2.2682118055555556,3.580972222222222
113,00:00:04.520,3.9908391203703704,1.4295659722222223,4.443472222222222,6.099479166666667
114,00:00:04.560,4.062528935185185,1.3876388888888889,4.557413194444444,6.2425347222222225
115,00:00:04.600,0.35194444444444445,0.3225173611111111,0.032864583333333336,0.7004513888888889
116,00:00:04.640,4.331863425925926,1.554982638888889,4.837256944444444,6.603350694444444
117,00:00:04.680,4.141805555555556,1.344357638888889,4.8586631944444445,6.222395833333334
118,00:00:04.720,4.473547453703704,1.6271701388888888,4.8899131944444445,6.903559027777778
119,00:00:04.760,4.921973379629629,1.7861111111111112,5.4710069444444445,7.508802083333333
120,00:00:04.800,3.384010416666667,1.2000173611111111,3.576371527777778,5.375642361111111
121,00:00:04.840,5.349687500000001,1.9894097222222222,5.834027777777778,8.225625
122,00:00:04.880,5.782841435185186,2.2173784722222223,6.329079861111111,8.802065972222222
123,00:00:04.920,5.9681597222222225,2.202326388888889,6.526979166666667,9.175173611111111
124,00:00:04.960,6.104542824074074,2.2463194444444445,6.697899305555556,9.369409722222223
125,00:00:05.000,7.073425925925926,2.9023784722222223,7.293888888888889,11.024010416666666
126,00:00:05.040,7.215277777777778,2.8983854166666667,7.622690972222222,11.124756944444444
127,00:00:05.080,4.819878472222222,1.720798611111111,5.243142361111111,7.495694444444444
128,00:00:05.120,7.807609953703704,3.191215277777778,8.440295138888889,11.791319444444444
129,00:00:05.160,8.126909722222223,3.1756944444444444,8.95935763888889,12.245677083333334
130,00:00:05.200,8.789427083333333,3.4535069444444444,9.92361111111111,12.991163194444445
131,00:00:05.240,9.38978587962963,3.767170138888889,10.678003472222223,13.724184027777778
132,00:00:05.280,9.649444444444443,3.673628472222222,11.301440972222222,13.973263888888889
133,00:00:05.320,10.14611111111111,3.750329861111111,11.802256944444444,14.885746527777778
134,00:00:05.360,6.671290509259259,2.1986805555555557,7.716006944444445,10.099184027777778
135,00:00:05.400,9.818645833333333,3.38875,11.480625,14.5865625
136,00:00:05.440,9.404866898148148,3.10703125,11.042395833333334,14.065173611111112
137,00:00:05.480,9.70820023148148,3.099878472222222,11.35767361111111,14.667048611111111
138,00:00:05.520,10.080260416666667,3.4175694444444447,11.814774305555556,15.0084375
139,00:00:05.560,10.930711805555555,3.871579861111111,12.478159722222221,16.442395833333332
140,00:00:05.600,0.8936400462962962,0.7988020833333334,0.10991319444444445,1.7722048611111112
141,00:00:05.640,11.92798611111111,4.547760416666667,12.910659722222222,18.325538194444444
142,00:00:05.680,6.820601851851852,2.241857638888889,7.575885416666667,10.6440625
143,00:00:05.720,10.628599537037038,3.8047569444444442,11.880052083333334,16.20098958333333
144,00:00:05.760,10.892297453703705,3.6954861111111112,12.17579861111111,16.80560763888889
145,00:00:05.800,11.312910879629628,3.9151736111111113,12.206996527777777,17.8165625
146,00:00:05.840,11.86070023148148,4.907569444444444,11.752604166666666,18.921927083333333
147,00:00:05.880,13.543182870370371,6.7491666666666665,11.905121527777778,21.975260416666668
148,00:00:05.920,8.140839120370371,3.330746527777778,7.86703125,13.224739583333333
149,00:00:05.960,12.64673611111111,4.955069444444445,12.963020833333333,20.022118055555556
150,00:00:06.000,13.104369212962965,4.792725694444444,14.091267361111111,20.429114583333334
151,00:00:06.040,13.185549768518518,4.086614583333334,15.153645833333334,20.316388888888888
152,00:00:06.080,15.557916666666666,6.2061979166666665,16.507447916666667,23.960104166666667
153,00:00:06.120,17.147662037037037,6.756927083333333,17.585121527777776,27.1009375
154,00:00:06.160,16.33836226851852,5.391024305555556,17.5934375,26.030625
155,00:00:06.200,10.673015046296294,3.327986111111111,11.120659722222221,17.570399305555554
156,00:00:06.240,19.623506944444443,9.218090277777778,18.561944444444446,31.09048611111111
157,00:00:06.280,16.398373842592594,6.045850694444445,17.69140625,25.457864583333333
158,00:00:06.320,16.600127314814817,6.851440972222222,17.149809027777778,25.799131944444444
159,00:00:06.360,16.690474537037037,7.181388888888889,16.358177083333334,26.531857638888887
160,00:00:06.400,17.452957175925928,7.479409722222222,16.408159722222223,28.471302083333335
161,00:00:06.440,17.83541087962963,8.764565972222222,14.706024305555555,30.035642361111112
162,00:00:06.480,11.210306712962963,5.374947916666667,8.488784722222222,19.7671875
163,00:00:06.520,16.11679976851852,8.265260416666667,12.676041666666666,27.409097222222222
164,00:00:06.560,0.3406944444444444,0.30355902777777777,0.036631944444444446,0.6818923611111111
165,00:00:06.600,15.177569444444444,7.779201388888889,12.41998263888889,25.333524305555557
166,00:00:06.640,16.133576388888887,8.598958333333334,12.534930555555556,27.266840277777778
167,00:00:06.680,14.832563657407407,7.434739583333333,12.320434027777777,24.742517361111112
168,00:00:06.720,14.305358796296296,7.373697916666667,11.37734375,24.165034722222224
169,00:00:06.760,14.32507523148148,8.059895833333334,10.342447916666666,24.572881944444443
170,00:00:06.800,9.87427662037037,5.712482638888889,6.18328125,17.72706597222222
171,00:00:06.840,13.18195601851852,8.01185763888889,8.881979166666667,22.65203125
172,00:00:06.880,11.539843749999998,7.021927083333333,7.798090277777778,19.79951388888889
173,00:00:06.920,40.507986111111116,41.488940972222224,26.129895833333332,53.90512152777778
174,00:00:06.960,8.406608796296297,5.781076388888889,6.266267361111111,13.172482638888889
175,00:00:07.000,10.988391203703705,8.211875,6.21078125,18.542517361111113
176,00:00:07.040,8.79861111111111,5.996284722222223,6.039010416666667,14.360538194444445
177,00:00:07.080,8.57476851851852,5.815347222222222,5.9021875,14.006770833333333
178,00:00:07.120,8.611979166666666,5.839722222222222,5.729652777777778,14.2665625
179,00:00:07.160,8.224160879629629,5.493159722222222,5.4405729166666665,13.73875
180,00:00:07.200,8.030671296296296,5.2245486111111115,5.371788194444444,13.495677083333334
181,00:00:07.240,8.026892361111111,5.22890625,5.135138888888889,13.716631944444444
182,00:00:07.280,7.688350694444444,4.824288194444445,5.0193055555555555,13.221458333333333
183,00:00:07.320,7.654837962962964,4.93453125,4.735815972222222,13.294166666666667
184,00:00:07.360,7.369907407407408,4.72671875,4.6074826388888885,12.775520833333333
185,00:00:07.400,7.145914351851851,4.527986111111111,4.442048611111111,12.467708333333333
186,00:00:07.440,7.097123842592594,4.534461805555556,4.2988888888888885,12.458020833333334
187,00:00:07.480,6.889699074074073,4.424774305555555,4.053298611111111,12.191024305555555
188,00:00:07.520,6.724045138888889,4.353680555555556,3.956545138888889,11.861909722222222
189,00:00:07.560,0.24697916666666667,0.21840277777777778,0.015625,0.5069097222222222
190,00:00:07.600,6.166076388888889,3.9389756944444443,3.6708854166666667,10.888368055555556
191,00:00:07.640,6.154033564814815,3.9841493055555555,3.5618055555555554,10.916145833333333
192,00:00:07.680,5.878547453703703,3.8544791666666667,3.3505902777777776,10.430572916666666
193,00:00:07.720,5.646493055555555,3.7321006944444446,3.21640625,9.990972222222222
194,00:00:07.760,5.571001157407408,3.7417881944444447,3.030590277777778,9.940625
195,00:00:07.800,5.463339120370371,3.6974479166666665,2.87515625,9.817413194444445
196,00:00:07.840,5.216226851851852,3.4567361111111112,2.819392361111111,9.372552083333334
197,00:00:07.880,4.830283564814814,3.140277777777778,2.645954861111111,8.704618055555555
198,00:00:07.920,4.663831018518518,3.054965277777778,2.5578125,8.378715277777777
199,00:00:07.960,4.713790509259259,3.108888888888889,2.4358680555555554,8.596614583333333
200,00:00:08.000,5.414293981481482,3.7925694444444447,2.420798611111111,10.02951388888889
201,00:00:08.040,3.9433101851851853,2.418298611111111,2.286909722222222,7.124722222222222
202,00:00:08.080,3.7927893518518516,2.3425868055555554,2.2266319444444442,6.809149305555556
203,00:00:08.120,3.810931712962963,2.354791666666667,2.145,6.9330034722222225
204,00:00:08.160,3.6852662037037036,2.31390625,2.105190972222222,6.636701388888889
205,00:00:08.200,3.4446585648148145,2.1471006944444446,1.981076388888889,6.205798611111111
206,00:00:08.240,3.3339583333333334,2.047934027777778,1.9647743055555555,5.989166666666667
207,00:00:08.280,3.6825578703703705,2.396284722222222,1.951076388888889,6.7003125
208,00:00:08.320,3.3888310185185184,2.1374479166666664,1.8823958333333333,6.146649305555556
209,00:00:08.360,3.3414467592592594,2.1113194444444443,1.8550694444444444,6.057951388888889
210,00:00:08.400,3.2303067129629635,2.025590277777778,1.8176041666666667,5.847725694444445
211,00:00:08.440,3.1778472222222223,2.003697916666667,1.7430208333333332,5.786822916666667
212,00:00:08.480,3.236446759259259,2.0644444444444443,1.6974131944444444,5.947482638888889
213,00:00:08.520,0.45516203703703706,0.40784722222222225,0.021371527777777777,0.9362673611111111
214,00:00:08.560,3.0677199074074077,1.9778993055555556,1.6106076388888888,5.614652777777778
215,00:00:08.600,3.1471006944444446,2.0447569444444444,1.6214756944444444,5.775069444444444
216,00:00:08.640,2.9132986111111108,1.835798611111111,1.6055381944444445,5.298559027777777
217,00:00:08.680,3.0057002314814816,1.9172569444444445,1.5299652777777777,5.569878472222222
218,00:00:08.720,2.800231481481481,1.7871180555555555,1.5373611111111112,5.076215277777778
219,00:00:08.760,3.7619270833333336,2.693888888888889,1.5273784722222221,7.0645138888888885
220,00:00:08.800,44.076666666666675,40.676631944444445,8.523923611111112,83.02944444444445
221,00:00:08.840,69.15306712962963,65.5553125,3.005138888888889,138.89875
222,00:00:08.880,2.124444444444445,1.3350868055555556,1.1439930555555555,3.894253472222222
223,00:00:08.920,6.230497685185185,5.244722222222222,1.19703125,12.249739583333334
224,00:00:08.960,3.994195601851852,3.1094618055555556,1.1660416666666666,7.707083333333333
225,00:00:09.000,2.6070486111111113,1.823576388888889,1.0677604166666668,4.929809027777778
226,00:00:09.040,3.076417824074074,2.2516319444444446,1.1129340277777777,5.8646875
227,00:00:09.080,2.6097916666666667,1.84140625,1.0813020833333333,4.906666666666666
228,00:00:09.120,2.785046296296296,2.0025347222222223,1.081388888888889,5.271215277777777
229,00:00:09.160,2.414114583333333,1.6714583333333333,1.0449305555555555,4.525954861111111
230,00:00:09.200,2.882667824074074,2.1142708333333333,1.0419965277777778,5.491736111111111
231,00:00:09.240,2.953831018518519,2.193611111111111,1.0503472222222223,5.6175347222222225
232,00:00:09.280,2.372332175925926,1.666111111111111,0.9866840277777778,4.464201388888889
233,00:00:09.320,2.537685185185185,1.8151909722222221,0.9961979166666667,4.801666666666667
234,00:00:09.360,2.081898148148148,1.378732638888889,0.9584201388888889,3.908541666666667
235,00:00:09.400,1.8763657407407408,1.2061284722222223,0.9288194444444444,3.4941493055555557
236,00:00:09.440,1.9353125000000002,1.255329861111111,0.9358159722222222,3.6147916666666666
237,00:00:09.480,1.9080150462962961,1.2516319444444444,0.9012152777777778,3.5711979166666667
238,00:00:09.520,0.31078125,0.3022222222222222,0.01628472222222222,0.6138368055555555
239,00:00:09.560,1.9441261574074071,1.2627083333333333,0.9359548611111111,3.6337152777777777
240,00:00:09.600,2.0698842592592595,1.4098784722222222,0.89625,3.9035243055555555
241,00:00:09.640,1.921846064814815,1.2574479166666668,0.9041666666666667,3.603923611111111
242,00:00:09.680,1.6679108796296296,1.0120659722222223,0.8916840277777778,3.0999826388888887
243,00:00:09.720,1.8275868055555555,1.1802083333333333,0.8622222222222222,3.440329861111111
244,00:00:09.760,1.600613425925926,0.9843055555555555,0.8148263888888889,3.0027083333333335
245,00:00:09.800,1.831122685185185,1.20453125,0.8334548611111111,3.4553819444444445
246,00:00:09.840,1.3783564814814813,0.7901736111111111,0.8019097222222222,2.542986111111111
247,00:00:09.880,1.6858854166666664,1.0917708333333334,0.7894791666666666,3.17640625
248,00:00:09.920,1.7524247685185184,1.1814756944444444,0.7712152777777778,3.3045833333333334
249,00:00:09.960,2.015925925925926,1.4470659722222223,0.7497569444444444,3.850954861111111
250,00:00:10.000,2.9533622685185184,2.3536631944444446,0.7760243055555556,5.730399305555555
251,00:00:10.040,1.6059317129629627,1.0905034722222222,0.7184548611111111,3.0088368055555557
252,00:00:10.080,1.7153819444444445,1.1546180555555556,0.7319097222222222,3.2596180555555554
253,00:00:10.120,1.754056712962963,1.2599479166666667,0.6964756944444445,3.305746527777778
254,00:00:10.160,1.6305613425925927,1.0948090277777778,0.7017361111111111,3.095138888888889
255,00:00:10.200,1.760619212962963,1.2225868055555555,0.7182118055555555,3.341059027777778
256,00:00:10.240,1.1520601851851853,0.6591493055555555,0.6782291666666667,2.118802083333333
257,00:00:10.280,1.7074710648148148,1.2179513888888889,0.7127430555555555,3.19171875
258,00:00:10.320,1.7385532407407407,1.2116666666666667,0.7486805555555556,3.2553125
259,00:00:10.360,1.5468981481481483,1.0440104166666666,0.7058159722222223,2.8908680555555555
260,00:00:10.400,1.7720081018518519,1.2474479166666668,0.7311805555555555,3.3373958333333333
261,00:00:10.440,1.874270833333333,1.3767881944444444,0.7421180555555555,3.50390625
262,00:00:10.480,0.25144675925925924,0.23809027777777778,0.017274305555555557,0.49897569444444445
263,00:00:10.520,1.7802199074074074,1.2469618055555556,0.7335416666666666,3.36015625
264,00:00:10.560,1.6939351851851852,1.149045138888889,0.7487152777777778,3.184045138888889
265,00:00:10.600,1.7667187500000001,1.2179513888888889,0.7688715277777778,3.3133333333333335
266,00:00:10.640,1.4936284722222224,0.9386111111111111,0.7424305555555556,2.79984375
267,00:00:10.680,1.7316493055555557,1.187673611111111,0.7751736111111112,3.2321006944444446
268,00:00:10.720,1.8735011574074072,1.3452777777777778,0.8257291666666666,3.449496527777778
269,00:00:10.760,1.5655497685185182,1.0934375,0.7814409722222222,2.8217708333333333
270,00:00:10.800,1.7093344907407408,1.1911979166666666,0.8038715277777778,3.132934027777778
271,00:00:10.840,2.0112384259259257,1.5474305555555556,0.8955555555555555,3.5907291666666667
272,00:00:10.880,1.4602314814814814,0.9231076388888889,0.8104340277777777,2.647152777777778
273,00:00:10.920,1.7615162037037038,1.2723958333333334,0.8729513888888889,3.139201388888889
274,00:00:10.960,2.0308680555555556,1.5149479166666666,0.9091840277777777,3.6684722222222224
275,00:00:11.000,1.7810185185185186,1.331875,0.9046180555555555,3.1065625
276,00:00:11.040,1.957627314814815,1.4852256944444444,0.9351388888888889,3.452517361111111
277,00:00:11.080,2.47146412037037,2.0675694444444446,1.0030381944444444,4.343784722222222
278,00:00:11.120,2.0308912037037037,1.5430729166666666,0.9935243055555556,3.556076388888889
279,00:00:11.160,2.3490625,1.9039756944444444,1.0290798611111112,4.114131944444445
280,00:00:11.200,2.2974131944444443,1.85203125,1.082673611111111,3.9575347222222224
281,00:00:11.240,2.0449305555555557,1.5497916666666667,1.0495659722222221,3.535434027777778
282,00:00:11.280,2.308784722222222,1.8527083333333334,1.1191145833333334,3.95453125
283,00:00:11.320,2.244994212962963,1.8383506944444445,1.133454861111111,3.7631770833333333
284,00:00:11.360,2.1845659722222224,1.7014583333333333,1.1432986111111112,3.7089409722222224
285,00:00:11.400,2.4616782407407407,2.0389930555555558,1.2163020833333333,4.1297395833333335
286,00:00:11.440,2.187662037037037,1.6855034722222222,1.1174131944444445,3.7600694444444445
287,00:00:11.480,0.3383680555555555,0.346875,0.02453125,0.6436979166666666
288,00:00:11.520,2.4368344907407407,2.0215798611111113,1.1949652777777777,4.093958333333333
289,00:00:11.560,2.600642361111111,2.1515104166666665,1.2129340277777778,4.437482638888889
290,00:00:11.600,2.3614409722222223,1.9084895833333333,1.1936979166666666,3.9821354166666665
291,00:00:11.640,101.02758101851852,70.47552083333333,42.66076388888889,189.94645833333334
292,00:00:11.680,4.19478587962963,1.7511284722222222,4.360920138888889,6.4723090277777775
293,00:00:11.720,3.847008101851852,1.6268055555555556,4.053072916666666,5.8611458333333335
294,00:00:11.760,3.917829861111111,1.6633506944444445,4.0421354166666665,6.048003472222222
295,00:00:11.800,3.7347048611111107,1.58140625,3.943020833333333,5.6796875
296,00:00:11.840,3.6971990740740743,1.5344618055555554,3.9786284722222223,5.578506944444444
297,00:00:11.880,3.857158564814815,1.6869444444444444,3.9405208333333333,5.944010416666667
298,00:00:11.920,3.693101851851852,1.501111111111111,3.949010416666667,5.629184027777778
299,00:00:11.960,3.7441493055555557,1.56640625,3.9536805555555556,5.712361111111111
300,00:00:12.000,4.078732638888888,1.9536458333333333,3.828454861111111,6.454097222222222
301,00:00:12.040,3.5827604166666664,1.4714930555555557,3.837152777777778,5.4396354166666665
302,00:00:12.080,3.670266203703704,1.5592708333333334,3.79859375,5.6529340277777775
303,00:00:12.120,3.568721064814815,1.4742534722222222,3.766232638888889,5.4656770833333335
304,00:00:12.160,3.5310358796296293,1.44828125,3.727847222222222,5.416979166666667
305,00:00:12.200,0.1641724537037037,0.12243055555555556,0.03953125,0.33055555555555555
306,00:00:12.240,3.6868113425925926,1.5894791666666668,3.771701388888889,5.699253472222222
307,00:00:12.280,3.528582175925926,1.4305381944444444,3.7270659722222224,5.428142361111111
308,00:00:12.320,3.589403935185185,1.5034548611111112,3.7303819444444444,5.534375
309,00:00:12.360,3.8014930555555555,1.7092534722222221,3.745833333333333,5.949392361111111
310,00:00:12.400,3.4736805555555557,1.4219791666666666,3.691197916666667,5.307864583333333
311,00:00:12.440,3.750833333333334,1.6594444444444445,3.7665625,5.826493055555556
312,00:00:12.480,3.6843634259259255,1.5647916666666666,3.76828125,5.720017361111111
313,00:00:12.520,3.428125,1.4357986111111112,3.6074479166666666,5.241128472222222
314,00:00:12.560,3.6803009259259256,1.5612326388888889,3.7051215277777776,5.774548611111111
315,00:00:12.600,3.550005787037037,1.4360069444444445,3.7602083333333334,5.453802083333334
316,00:00:12.640,3.5049363425925932,1.45359375,3.673263888888889,5.387951388888889
317,00:00:12.680,3.430486111111111,1.474236111111111,3.54765625,5.269565972222222
318,00:00:12.720,3.306915509259259,1.28671875,3.5555729166666667,5.078454861111111
319,00:00:12.760,3.7019849537037035,1.6620659722222222,3.6108333333333333,5.833055555555555
320,00:00:12.800,3.4203645833333334,1.3994965277777778,3.542638888888889,5.318958333333334
321,00:00:12.840,3.2809317129629627,1.358298611111111,3.4570833333333333,5.027413194444445
322,00:00:12.880,3.61849537037037,1.5891145833333333,3.5715625,5.694809027777778
323,00:00:12.920,3.350601851851852,1.3547222222222222,3.5285069444444446,5.168576388888889
324,00:00:12.960,3.493287037037037,1.4333506944444445,3.5277604166666667,5.51875
325,00:00:13.000,3.4123263888888893,1.4177256944444445,3.472534722222222,5.34671875
326,00:00:13.040,3.3183854166666666,1.3102777777777779,3.5022743055555554,5.142604166666667
327,00:00:13.080,3.5680092592592594,1.4913715277777777,3.562986111111111,5.649670138888889
328,00:00:13.120,3.575868055555555,1.44453125,3.6000694444444443,5.6830034722222225
329,00:00:13.160,3.178304398148148,1.14140625,3.43328125,4.9602256944444445
330,00:00:13.200,0.14972800925925925,0.11289930555555555,0.02684027777777778,0.30944444444444447
331,00:00:13.240,3.4947627314814813,1.4899826388888888,3.4624479166666666,5.531857638888889
332,00:00:13.280,3.47109375,1.379236111111111,3.540885416666667,5.493159722222222
333,00:00:13.320,3.4460590277777783,1.3725520833333333,3.5615104166666667,5.4041145833333335
334,00:00:13.360,3.4868055555555557,1.4689409722222222,3.4794965277777776,5.511979166666666
335,00:00:13.400,3.3571817129629626,1.313611111111111,3.4565625,5.3013715277777775
336,00:00:13.440,3.5393749999999997,1.4368402777777778,3.5519791666666665,5.629305555555556
337,00:00:13.480,3.408923611111111,1.3660590277777778,3.4890625,5.371649305555556
338,00:00:13.520,3.4043287037037033,1.374357638888889,3.4833854166666667,5.3552430555555555
339,00:00:13.560,3.4496354166666667,1.4306597222222222,3.472309027777778,5.4459375
340,00:00:13.600,3.4074768518518517,1.3697222222222223,3.4379340277777777,5.4147743055555555
341,00:00:13.640,76.05100115740741,71.78765625,36.862569444444446,119.50277777777778
342,00:00:13.680,3.9508564814814817,2.564652777777778,1.26171875,8.026197916666666
343,00:00:13.720,3.4394097222222224,2.301371527777778,1.2095659722222223,6.807291666666667
344,00:00:13.760,3.418900462962963,2.292013888888889,1.249357638888889,6.715329861111111
345,00:00:13.800,2.9954803240740735,1.945173611111111,1.3647743055555555,5.6764930555555555
346,00:00:13.840,4.093408564814815,2.602170138888889,1.3977604166666666,8.280295138888889
347,00:00:13.880,3.4372511574074074,2.2077430555555555,1.416875,6.687135416666667
348,00:00:13.920,2.7988194444444443,1.72234375,1.50171875,5.172395833333334
349,00:00:13.960,4.4144097222222225,2.9371180555555556,1.6131944444444444,8.692916666666667
350,00:00:14.000,2.4005787037037036,1.4140104166666667,1.62578125,4.161944444444444
351,00:00:14.040,2.873773148148148,1.7836805555555555,1.7628819444444443,5.074756944444444
352,00:00:14.080,3.1462905092592592,1.9363020833333333,1.8114409722222222,5.691128472222222
353,00:00:14.120,2.843159722222222,1.7886111111111112,1.8557465277777778,4.885121527777778
354,00:00:14.160,0.1464351851851852,0.11026041666666667,0.013298611111111112,0.3157465277777778
355,00:00:14.200,3.0000057870370367,1.8577083333333333,1.9876041666666666,5.154704861111111
356,00:00:14.240,3.632303240740741,2.3779166666666667,2.1182986111111113,6.4006944444444445
357,00:00:14.280,3.4815277777777776,2.3000868055555554,2.1419618055555554,6.002534722222222
358,00:00:14.320,3.7576157407407407,2.7115104166666666,2.2881597222222223,6.273177083333334
359,00:00:14.360,3.8570543981481484,2.530434027777778,2.46609375,6.574635416666666
360,00:00:14.400,3.5635069444444447,2.4327083333333333,2.453611111111111,5.804201388888889
361,00:00:14.440,3.9665682870370365,2.8651388888888887,2.6406944444444442,6.393871527777778
362,00:00:14.480,4.308333333333334,2.9277777777777776,2.7778819444444443,7.2193402777777775
363,00:00:14.520,4.114797453703704,3.0521875,2.859375,6.432829861111111
364,00:00:14.560,4.398043981481481,3.127517361111111,2.8705902777777776,7.1960243055555555
365,00:00:14.600,4.22189236111111,3.1278645833333334,2.9763888888888888,6.5614236111111115
366,00:00:14.640,4.508466435185185,3.2814236111111112,3.0270486111111112,7.216927083333333
367,00:00:14.680,4.168009259259259,3.100347222222222,3.0089930555555555,6.3946875
368,00:00:14.720,4.149704861111111,3.018125,3.0284548611111113,6.402534722222223
369,00:00:14.760,3.8681597222222224,2.7661284722222224,3.103784722222222,5.734565972222223
370,00:00:14.800,3.8626099537037035,2.5988368055555555,3.1489409722222224,5.840052083333333
371,00:00:14.840,3.8602141203703706,2.5052604166666668,3.2265625,5.848819444444445
372,00:00:14.880,3.702685185185185,2.4228819444444443,3.282951388888889,5.402222222222222
373,00:00:14.920,3.7735011574074075,2.2644444444444445,3.3582465277777778,5.6978125
